component,bus,carrier,2025,2035,2045
Link,DE0 21 solid biomass,urban central solid biomass CHP CC,0.04562,0.03022,0.00199
Link,DE0 21 solid biomass,urban decentral biomass boiler,2691.59072,3311.26792,1935.56267
Link,DE0 21 unsustainable bioliquids,unsustainable bioliquids,1631673.66527,555515.09625,
Link,DE0 21 urban central heat,urban central water pits charger,363.81549,2845.23026,4511.96403
Link,DE0 21 urban central heat,urban central water tanks charger,4.09216,1.44719,0.58324
Link,DE0 21 urban central water pits,urban central water pits discharger,363.81549,2845.23026,4511.96403
Link,DE0 21 urban central water tanks,urban central water tanks discharger,4.09216,1.44719,0.58324
Link,DE0 21 urban decentral heat,urban decentral water tanks charger,1445.57138,1588.53888,1588.82507
Link,DE0 21 urban decentral water tanks,urban decentral water tanks discharger,1445.57138,1588.53888,1588.82507
Link,DE0 22,DAC,0.01445,0.01136,0.00153
Link,DE0 22,H2 Electrolysis,0.05334,0.20232,0.05128
Link,DE0 22,battery charger,1.01694,8.59468,318.74807
Link,DE0 22,electricity distribution grid,1406.07079,2153.9009,2312.48532
Link,DE0 22 H2,Fischer-Tropsch,0.15242,11.33743,11.34901
Link,DE0 22 H2,H2 Fuel Cell,0.10402,0.11508,0.00542
Link,DE0 22 H2,H2 turbine,0.61732,26.69083,27.28935
Link,DE0 22 H2,Sabatier,0.08859,0.08424,0.00345
Link,DE0 22 H2,methanolisation,1.78564,0.30624,0.04005
Link,DE0 22 battery,battery discharger,1.04062,8.77191,325.32088
Link,DE0 22 biogas,biogas to gas,252.13281,252.16939,0.00562
Link,DE0 22 biogas,biogas to gas CC,1.726,0.03607,70.01896
Link,DE0 22 co2 stored,CO2 pipeline,3.32376,20.67537,260.1164
Link,DE0 22 home battery,home battery discharger,15.00418,131.37677,34.22874
Link,DE0 22 low voltage,BEV charger,699.3236,4255.4716,6585.84595
Link,DE0 22 low voltage,electricity distribution grid,1406.07079,2153.9009,2312.48532
Link,DE0 22 low voltage,home battery charger,14.6627,128.72242,33.53718
Link,DE0 22 low voltage,rural air heat pump,0.12089,0.02415,0.0011
Link,DE0 22 low voltage,rural ground heat pump,14.69616,260.28286,245.59006
Link,DE0 22 low voltage,rural resistive heater,8.17146,693.18539,693.19926
Link,DE0 22 low voltage,urban central air heat pump,0.04436,0.06367,0.01161
Link,DE0 22 low voltage,urban central resistive heater,5.15414,532.0684,637.69983
Link,DE0 22 low voltage,urban decentral air heat pump,0.0349,0.03475,0.00082
Link,DE0 22 low voltage,urban decentral resistive heater,1.39895,0.41952,0.01423
Link,DE0 22 non-sequestered HVC,waste CHP,99.76989,142.95964,142.96237
Link,DE0 22 non-sequestered HVC,waste CHP CC,0.58791,0.2009,0.00402
Link,DE0 22 process emissions,process emissions,15.59618,0.04231,0.00032
Link,DE0 22 process emissions,process emissions CC,0.40324,17.84273,19.64992
Link,DE0 22 rural heat,rural water tanks charger,128.41175,632.77294,632.97656
Link,DE0 22 rural water tanks,rural water tanks discharger,128.41175,632.77294,632.97656
Link,DE0 22 solid biomass,biomass to liquid,0.09307,0.0601,0.0031
Link,DE0 22 solid biomass,biomass to liquid CC,0.06703,0.05931,138.03898
Link,DE0 22 solid biomass,rural biomass boiler,474.06192,541.69416,295.34519
Link,DE0 22 solid biomass,solid biomass for industry,53.51689,63.44223,0.00146
Link,DE0 22 solid biomass,solid biomass for industry CC,0.23513,0.808,79.90937
Link,DE0 22 solid biomass,urban central solid biomass CHP,307.54307,113.14485,0.00426
Link,DE0 22 solid biomass,urban central solid biomass CHP CC,0.06045,0.0377,0.00344
Link,DE0 22 solid biomass,urban decentral biomass boiler,193.86407,625.89394,539.17589
Link,DE0 22 unsustainable bioliquids,unsustainable bioliquids,1047993.88454,343830.41075,
Link,DE0 22 urban central heat,urban central water pits charger,107.97412,462.24904,642.04625
Link,DE0 22 urban central heat,urban central water tanks charger,3.85764,1.36004,1.02193
Link,DE0 22 urban central water pits,urban central water pits discharger,107.97412,462.24904,642.04625
Link,DE0 22 urban central water tanks,urban central water tanks discharger,3.85764,1.36004,1.02193
Link,DE0 22 urban decentral heat,urban decentral water tanks charger,16.48078,21.24736,16.59011
Link,DE0 22 urban decentral water tanks,urban decentral water tanks discharger,16.48078,21.24736,16.59011
Link,DE0 23,DAC,0.01546,0.01119,0.00148
Link,DE0 23,H2 Electrolysis,0.0565,0.16871,0.01476
Link,DE0 23,battery charger,1.05478,779.09511,779.3256
Link,DE0 23,electricity distribution grid,1583.36798,2128.79751,2229.3743
Link,DE0 23 H2,Fischer-Tropsch,0.15277,0.77339,0.01173
Link,DE0 23 H2,H2 Fuel Cell,0.10711,0.08423,0.00364
Link,DE0 23 H2,H2 pipeline,9.68528,967.1404,983.43529
Link,DE0 23 H2,H2 turbine,0.66185,4.09433,0.10222
Link,DE0 23 H2,Sabatier,0.08139,0.0615,0.00336
Link,DE0 23 H2,methanolisation,6.75905,0.19917,0.03251
Link,DE0 23 battery,battery discharger,1.07935,795.16062,795.39586
Link,DE0 23 biogas,biogas to gas,319.55301,319.58989,0.00572
Link,DE0 23 biogas,biogas to gas CC,2.22263,0.03649,73.34481
Link,DE0 23 co2 stored,CO2 pipeline,2.91956,83.93372,81.72381
Link,DE0 23 home battery,home battery discharger,16.68302,29.75907,19.84882
Link,DE0 23 low voltage,BEV charger,690.20569,4199.988,6499.9785
Link,DE0 23 low voltage,electricity distribution grid,1583.36798,2128.79751,2229.3743
Link,DE0 23 low voltage,home battery charger,16.30333,29.15781,19.4478
Link,DE0 23 low voltage,rural air heat pump,1.79799,0.0252,0.00093
Link,DE0 23 low voltage,rural ground heat pump,10.24055,205.56719,195.32797
Link,DE0 23 low voltage,rural resistive heater,6.0873,442.49614,442.50909
Link,DE0 23 low voltage,urban central air heat pump,0.04169,0.03786,0.00235
Link,DE0 23 low voltage,urban central resistive heater,3.02724,186.15313,193.9698
Link,DE0 23 low voltage,urban decentral air heat pump,0.03811,0.03002,0.0008
Link,DE0 23 low voltage,urban decentral resistive heater,1.41299,0.42973,0.01419
Link,DE0 23 non-sequestered HVC,waste CHP,97.22434,121.057,121.05975
Link,DE0 23 non-sequestered HVC,waste CHP CC,0.74979,7.18533,0.00588
Link,DE0 23 process emissions,process emissions,24.70808,0.04427,0.00026
Link,DE0 23 process emissions,process emissions CC,0.9112,25.42684,25.42894
Link,DE0 23 rural heat,rural water tanks charger,31.25561,899.36556,899.58467
Link,DE0 23 rural water tanks,rural water tanks discharger,31.25561,899.36556,899.58467
Link,DE0 23 solid biomass,biomass to liquid,0.13002,0.05837,0.00313
Link,DE0 23 solid biomass,biomass to liquid CC,0.10096,0.05675,108.32009
Link,DE0 23 solid biomass,rural biomass boiler,528.31736,1346.29493,1096.03951
Link,DE0 23 solid biomass,solid biomass for industry,67.07602,66.56534,0.00157
Link,DE0 23 solid biomass,solid biomass for industry CC,0.39286,1.35317,73.56738
Link,DE0 23 solid biomass,urban central solid biomass CHP,2206.81995,2027.03927,0.00267
Link,DE0 23 solid biomass,urban central solid biomass CHP CC,0.06707,0.03159,0.00219
Link,DE0 23 solid biomass,urban decentral biomass boiler,77.04199,342.57547,306.08199
Link,DE0 23 unsustainable bioliquids,unsustainable bioliquids,1328428.90944,429664.33197,
Link,DE0 23 urban central heat,urban central water pits charger,25.82663,169.99713,186.46178
Link,DE0 23 urban central heat,urban central water tanks charger,3.63899,1.19962,0.82021
Link,DE0 23 urban central water pits,urban central water pits discharger,25.82663,169.99713,186.46178
Link,DE0 23 urban central water tanks,urban central water tanks discharger,3.63899,1.19962,0.82021
Link,DE0 23 urban decentral heat,urban decentral water tanks charger,16.50485,21.31743,16.61221
Link,DE0 23 urban decentral water tanks,urban decentral water tanks discharger,16.50485,21.31743,16.61221
Link,DE0 24,DAC,0.01476,0.01061,0.00155
Link,DE0 24,H2 Electrolysis,0.05999,0.16986,0.02381
Link,DE0 24,battery charger,1.09626,12.33959,2272.55954
Link,DE0 24,electricity distribution grid,1877.20057,2935.90448,3173.02136
Link,DE0 24 H2,Fischer-Tropsch,0.16917,2.99136,0.01178
Link,DE0 24 H2,H2 Fuel Cell,0.1149,0.08102,0.00491
Link,DE0 24 H2,H2 turbine,0.68706,8.72204,0.11621
Link,DE0 24 H2,Sabatier,0.09276,0.07097,0.00342
Link,DE0 24 H2,methanolisation,0.99672,0.24368,0.03527
Link,DE0 24 battery,battery discharger,1.12179,12.59405,2319.42136
Link,DE0 24 biogas,biogas to gas,420.25355,420.2908,0.0056
Link,DE0 24 biogas,biogas to gas CC,1.73049,0.03685,66.20961
Link,DE0 24 co2 stored,CO2 pipeline,4.26212,72.61148,265.15408
Link,DE0 24 home battery,home battery discharger,4.45958,25.85203,6.75735
Link,DE0 24 low voltage,BEV charger,1062.4718,6465.27385,10005.77646
Link,DE0 24 low voltage,electricity distribution grid,1877.20057,2935.90448,3173.02136
Link,DE0 24 low voltage,home battery charger,4.35809,25.32971,6.62082
Link,DE0 24 low voltage,rural air heat pump,0.09161,0.0239,0.00129
Link,DE0 24 low voltage,rural ground heat pump,29.39867,359.84322,338.50152
Link,DE0 24 low voltage,rural resistive heater,41.82801,902.00037,860.18643
Link,DE0 24 low voltage,urban central air heat pump,0.04733,0.03854,0.04004
Link,DE0 24 low voltage,urban central resistive heater,2.35397,392.83386,923.78985
Link,DE0 24 low voltage,urban decentral air heat pump,0.04952,0.03935,0.00158
Link,DE0 24 low voltage,urban decentral resistive heater,1.41094,0.4264,0.01423
Link,DE0 24 non-sequestered HVC,waste CHP,150.22773,191.00056,191.00368
Link,DE0 24 non-sequestered HVC,waste CHP CC,0.63348,0.8537,0.00649
Link,DE0 24 process emissions,process emissions,90.67087,0.03697,0.00038
Link,DE0 24 process emissions,process emissions CC,0.40726,104.08007,110.03392
Link,DE0 24 rural heat,rural water tanks charger,539.51798,1225.02169,1225.19852
Link,DE0 24 rural water tanks,rural water tanks discharger,539.51798,1225.02169,1225.19852
Link,DE0 24 solid biomass,biomass to liquid,0.09559,0.05478,0.00305
Link,DE0 24 solid biomass,biomass to liquid CC,0.0703,0.0489,73.1238
Link,DE0 24 solid biomass,rural biomass boiler,573.72299,314.02997,0.00012
Link,DE0 24 solid biomass,solid biomass for industry,164.23368,202.92752,0.00138
Link,DE0 24 solid biomass,solid biomass for industry CC,0.24999,0.47788,257.48421
Link,DE0 24 solid biomass,urban central solid biomass CHP,4608.82257,311.86357,0.00394
Link,DE0 24 solid biomass,urban central solid biomass CHP CC,0.04973,0.02831,0.00344
Link,DE0 24 solid biomass,urban decentral biomass boiler,473.19395,1387.05962,1511.74885
Link,DE0 24 unsustainable bioliquids,unsustainable bioliquids,1742198.84993,558969.62027,
Link,DE0 24 urban central heat,urban central water pits charger,102.77667,345.12112,828.70936
Link,DE0 24 urban central heat,urban central water tanks charger,3.88537,1.38756,1.05545
Link,DE0 24 urban central water pits,urban central water pits discharger,102.77667,345.12112,828.70936
Link,DE0 24 urban central water tanks,urban central water tanks discharger,3.88537,1.38756,1.05545
Link,DE0 24 urban decentral heat,urban decentral water tanks charger,16.52343,21.24269,16.6393
Link,DE0 24 urban decentral water tanks,urban decentral water tanks discharger,16.52343,21.24269,16.6393
Link,DE0 25,DAC,0.01406,0.01109,0.00182
Link,DE0 25,H2 Electrolysis,0.05675,0.1647,0.01197
Link,DE0 25,battery charger,1.01568,5.50874,5.50194
Link,DE0 25,electricity distribution grid,2272.14042,4394.41035,5485.77097
Link,DE0 25 H2,Fischer-Tropsch,0.15278,3.92349,0.01151
Link,DE0 25 H2,H2 Fuel Cell,0.10987,0.13273,0.00618
Link,DE0 25 H2,H2 turbine,0.61656,36.26961,36.41944
Link,DE0 25 H2,Sabatier,0.08924,0.07143,0.0034
Link,DE0 25 H2,methanolisation,1.7473,0.23732,0.02754
Link,DE0 25 battery,battery discharger,1.03933,5.62234,5.6154
Link,DE0 25 biogas,biogas to gas,251.86496,251.90143,0.00541
Link,DE0 25 biogas,biogas to gas CC,1.85023,0.03623,48.45203
Link,DE0 25 co2 stored,CO2 pipeline,1.21097,3.11346,0.01758
Link,DE0 25 home battery,home battery discharger,21.54251,154.44001,141.76503
Link,DE0 25 low voltage,BEV charger,1574.0597,9578.3502,14823.63055
Link,DE0 25 low voltage,electricity distribution grid,2272.14042,4394.41035,5485.77097
Link,DE0 25 low voltage,home battery charger,21.05223,151.31969,138.90079
Link,DE0 25 low voltage,rural air heat pump,0.09825,0.02747,0.00134
Link,DE0 25 low voltage,rural ground heat pump,35.63417,92.14596,85.87103
Link,DE0 25 low voltage,rural resistive heater,28.70949,174.665,149.72234
Link,DE0 25 low voltage,urban central air heat pump,0.05782,0.1316,81.85777
Link,DE0 25 low voltage,urban central resistive heater,30.54346,1510.72714,1510.94287
Link,DE0 25 low voltage,urban decentral air heat pump,0.04967,505.47189,710.53013
Link,DE0 25 low voltage,urban decentral resistive heater,1.40579,1698.80804,2345.33157
Link,DE0 25 non-sequestered HVC,waste CHP,228.95567,323.83243,323.83533
Link,DE0 25 non-sequestered HVC,waste CHP CC,0.72861,0.24154,0.00445
Link,DE0 25 process emissions,process emissions,33.41623,0.0252,0.00029
Link,DE0 25 process emissions,process emissions CC,0.57761,36.13113,36.90702
Link,DE0 25 rural heat,rural water tanks charger,263.44323,343.47359,343.75767
Link,DE0 25 rural water tanks,rural water tanks discharger,263.44323,343.47359,343.75767
Link,DE0 25 solid biomass,biomass to liquid,0.08451,0.0456,0.00228
Link,DE0 25 solid biomass,biomass to liquid CC,0.06063,0.03534,0.0023
Link,DE0 25 solid biomass,rural biomass boiler,68.60329,32.49652,5e-05
Link,DE0 25 solid biomass,solid biomass for industry,176.80362,224.71756,0.00131
Link,DE0 25 solid biomass,solid biomass for industry CC,0.23634,0.28273,294.26751
Link,DE0 25 solid biomass,urban central solid biomass CHP,150.94641,42.91312,0.00286
Link,DE0 25 solid biomass,urban central solid biomass CHP CC,0.06654,0.03055,0.00208
Link,DE0 25 solid biomass,urban decentral biomass boiler,1343.34291,1122.60224,486.28197
Link,DE0 25 unsustainable bioliquids,unsustainable bioliquids,1047400.87816,347299.70827,
Link,DE0 25 urban central heat,urban central water pits charger,133.23973,1472.64263,1928.95518
Link,DE0 25 urban central heat,urban central water tanks charger,3.84259,1.3762,0.48906
Link,DE0 25 urban central water pits,urban central water pits discharger,133.23973,1472.64263,1928.95518
Link,DE0 25 urban central water tanks,urban central water tanks discharger,3.84259,1.3762,0.48906
Link,DE0 25 urban decentral heat,urban decentral water tanks charger,16.47654,1571.35557,1571.76081
Link,DE0 25 urban decentral water tanks,urban decentral water tanks discharger,16.47654,1571.35557,1571.76081
Link,DE0 26,DAC,0.01423,0.01093,0.00171
Link,DE0 26,H2 Electrolysis,0.06471,0.23274,0.01533
Link,DE0 26,battery charger,1.13428,1136.03637,1136.17485
Link,DE0 26,electricity distribution grid,1593.1769,2556.80945,2878.8179
Link,DE0 26 H2,Fischer-Tropsch,0.1694,2.64431,0.01123
Link,DE0 26 H2,H2 Fuel Cell,0.11659,0.11711,0.0055
Link,DE0 26 H2,H2 pipeline,31.89345,109.53451,509.47795
Link,DE0 26 H2,H2 turbine,0.68663,37.3243,37.55114
Link,DE0 26 H2,Sabatier,0.09967,0.07103,0.00338
Link,DE0 26 H2,methanolisation,9.00421,0.22068,0.025
Link,DE0 26 battery,battery discharger,1.1607,1159.46226,1159.6036
Link,DE0 26 biogas,biogas to gas,196.80563,196.84181,0.00549
Link,DE0 26 biogas,biogas to gas CC,2.04794,0.03575,41.49766
Link,DE0 26 co2 stored,CO2 pipeline,4.47318,5.98899,198.73743
Link,DE0 26 home battery,home battery discharger,13.85928,50.78822,13.23933
Link,DE0 26 low voltage,BEV charger,754.53701,4591.45208,7105.8155
Link,DE0 26 low voltage,electricity distribution grid,1593.1769,2556.80945,2878.8179
Link,DE0 26 low voltage,home battery charger,13.54385,49.76209,12.97184
Link,DE0 26 low voltage,rural air heat pump,0.12512,0.02691,0.00141
Link,DE0 26 low voltage,rural ground heat pump,16.33568,179.59213,164.69744
Link,DE0 26 low voltage,rural resistive heater,10.17023,418.28032,408.12443
Link,DE0 26 low voltage,urban central air heat pump,0.05146,0.06411,22.08876
Link,DE0 26 low voltage,urban central resistive heater,3.26984,440.93389,465.94327
Link,DE0 26 low voltage,urban decentral air heat pump,0.05197,54.91553,74.61538
Link,DE0 26 low voltage,urban decentral resistive heater,1.40968,164.88816,223.66685
Link,DE0 26 non-sequestered HVC,waste CHP,107.88662,146.49555,146.49829
Link,DE0 26 non-sequestered HVC,waste CHP CC,0.75534,0.23185,0.00421
Link,DE0 26 process emissions,process emissions,543.17894,0.03356,0.00026
Link,DE0 26 process emissions,process emissions CC,1.51617,320.42638,320.42848
Link,DE0 26 rural heat,rural water tanks charger,109.47388,848.01086,848.22363
Link,DE0 26 rural water tanks,rural water tanks discharger,109.47388,848.01086,848.22363
Link,DE0 26 solid biomass,biomass to liquid,0.10195,0.04387,0.0024
Link,DE0 26 solid biomass,biomass to liquid CC,0.07658,0.03322,0.00281
Link,DE0 26 solid biomass,rural biomass boiler,245.32178,113.63266,5e-05
Link,DE0 26 solid biomass,solid biomass for industry,45.50242,46.7174,0.00135
Link,DE0 26 solid biomass,solid biomass for industry CC,0.26213,0.22855,52.00473
Link,DE0 26 solid biomass,urban central solid biomass CHP,128.06605,64.32884,0.00263
Link,DE0 26 solid biomass,urban central solid biomass CHP CC,0.06062,0.02809,0.00209
Link,DE0 26 solid biomass,urban decentral biomass boiler,446.57361,859.71179,981.19604
Link,DE0 26 unsustainable bioliquids,unsustainable bioliquids,820872.05806,273448.83947,
Link,DE0 26 urban central heat,urban central water pits charger,75.77746,439.35025,693.38809
Link,DE0 26 urban central heat,urban central water tanks charger,3.77654,1.44368,1.04651
Link,DE0 26 urban central water pits,urban central water pits discharger,75.77746,439.35025,693.38809
Link,DE0 26 urban central water tanks,urban central water tanks discharger,3.77654,1.44368,1.04651
Link,DE0 26 urban decentral heat,urban decentral water tanks charger,16.48752,195.86795,196.09964
Link,DE0 26 urban decentral water tanks,urban decentral water tanks discharger,16.48752,195.86795,196.09964
Link,DE0 27,DAC,0.01394,0.01117,0.00254
Link,DE0 27,H2 Electrolysis,0.05519,508.68438,508.91102
Link,DE0 27,battery charger,1.01866,221.8253,509.59663
Link,DE0 27,electricity distribution grid,1824.53121,3283.62616,3599.81688
Link,DE0 27 H2,Fischer-Tropsch,0.15253,361.626,361.63712
Link,DE0 27 H2,H2 Fuel Cell,0.10722,0.10424,0.0051
Link,DE0 27 H2,H2 turbine,0.61683,44.4421,44.96324
Link,DE0 27 H2,Sabatier,0.08761,0.07087,0.00337
Link,DE0 27 H2,methanolisation,11.42174,11.77092,0.03289
Link,DE0 27 battery,battery discharger,1.04238,226.3995,520.10488
Link,DE0 27 biogas,biogas to gas,315.20419,315.24147,0.00522
Link,DE0 27 biogas,biogas to gas CC,2.18007,0.03742,197.08681
Link,DE0 27 co2 stored,CO2 pipeline,2.75806,228.70076,712.08117
Link,DE0 27 home battery,home battery discharger,10.88731,116.00685,121.37813
Link,DE0 27 low voltage,BEV charger,1029.05944,6261.95544,9691.11716
Link,DE0 27 low voltage,electricity distribution grid,1824.53121,3283.62616,3599.81688
Link,DE0 27 low voltage,home battery charger,10.63953,113.66303,118.9258
Link,DE0 27 low voltage,rural air heat pump,0.07948,0.02543,0.00135
Link,DE0 27 low voltage,rural ground heat pump,26.96929,214.57553,217.36343
Link,DE0 27 low voltage,rural resistive heater,46.42633,685.67863,648.56046
Link,DE0 27 low voltage,urban central air heat pump,0.0527,0.10109,32.20878
Link,DE0 27 low voltage,urban central resistive heater,46.83865,896.01354,849.23481
Link,DE0 27 low voltage,urban decentral air heat pump,0.06024,99.98094,99.98316
Link,DE0 27 low voltage,urban decentral resistive heater,1.42073,395.74845,395.76182
Link,DE0 27 non-sequestered HVC,waste CHP,147.01085,195.79505,195.79817
Link,DE0 27 non-sequestered HVC,waste CHP CC,0.74944,3.61926,0.00756
Link,DE0 27 process emissions,process emissions,339.68008,0.0133,0.00021
Link,DE0 27 process emissions,process emissions CC,1.23521,200.55235,200.55445
Link,DE0 27 rural heat,rural water tanks charger,272.20435,301.08053,301.34687
Link,DE0 27 rural water tanks,rural water tanks discharger,272.20435,301.08053,301.34687
Link,DE0 27 solid biomass,biomass to liquid,0.08625,0.04472,0.00302
Link,DE0 27 solid biomass,biomass to liquid CC,0.06147,0.03508,16.10164
Link,DE0 27 solid biomass,rural biomass boiler,458.30385,291.12444,0.00013
Link,DE0 27 solid biomass,solid biomass for industry,99.18484,1.45239,0.00104
Link,DE0 27 solid biomass,solid biomass for industry CC,0.22979,132.88006,154.74837
Link,DE0 27 solid biomass,urban central solid biomass CHP,593.94714,389.4584,0.00386
Link,DE0 27 solid biomass,urban central solid biomass CHP CC,0.06137,0.02943,0.00367
Link,DE0 27 solid biomass,urban decentral biomass boiler,618.57741,1084.94364,1491.31701
Link,DE0 27 unsustainable bioliquids,unsustainable bioliquids,1310296.47572,439036.07467,
Link,DE0 27 urban central heat,urban central water pits charger,230.5088,814.84735,985.54664
Link,DE0 27 urban central heat,urban central water tanks charger,3.89643,1.39781,1.04923
Link,DE0 27 urban central water pits,urban central water pits discharger,230.5088,814.84735,985.54664
Link,DE0 27 urban central water tanks,urban central water tanks discharger,3.89643,1.39781,1.04923
Link,DE0 27 urban decentral heat,urban decentral water tanks charger,16.7676,175.36385,175.56287
Link,DE0 27 urban decentral water tanks,urban decentral water tanks discharger,16.7676,175.36385,175.56287
Link,DE0 28,DAC,0.01521,0.0111,0.00161
Link,DE0 28,H2 Electrolysis,0.05663,0.20129,0.01599
Link,DE0 28,battery charger,1.05333,3542.32848,3583.34203
Link,DE0 28,electricity distribution grid,2291.43558,3560.66863,4453.76656
Link,DE0 28 H2,Fischer-Tropsch,0.15286,3.235,0.01241
Link,DE0 28 H2,H2 Fuel Cell,0.10821,0.08957,0.00565
Link,DE0 28 H2,H2 pipeline,4.32824,22.72504,0.69945
Link,DE0 28 H2,H2 turbine,0.66053,4.25117,0.07569
Link,DE0 28 H2,Sabatier,0.08591,0.071,0.00345
Link,DE0 28 H2,methanolisation,2.10503,0.26256,0.04147
Link,DE0 28 battery,battery discharger,1.07786,3615.37387,3657.23314
Link,DE0 28 biogas,biogas to gas,292.54923,292.58611,0.00576
Link,DE0 28 biogas,biogas to gas CC,1.82195,0.03637,97.73129
Link,DE0 28 co2 stored,CO2 pipeline,1.65947,0.55905,146.56919
Link,DE0 28 home battery,home battery discharger,24.25584,13.12311,8.41207
Link,DE0 28 low voltage,BEV charger,1403.11552,8538.13345,13213.77202
Link,DE0 28 low voltage,electricity distribution grid,2291.43558,3560.66863,4453.76656
Link,DE0 28 low voltage,home battery charger,23.7038,12.85797,8.24212
Link,DE0 28 low voltage,rural air heat pump,3.20552,0.02629,0.00136
Link,DE0 28 low voltage,rural ground heat pump,21.19328,160.21421,149.6062
Link,DE0 28 low voltage,rural resistive heater,12.7827,292.79207,280.02452
Link,DE0 28 low voltage,urban central air heat pump,0.04385,0.05005,76.27959
Link,DE0 28 low voltage,urban central resistive heater,2.37096,890.74382,899.12435
Link,DE0 28 low voltage,urban decentral air heat pump,0.0464,276.926,454.99176
Link,DE0 28 low voltage,urban decentral resistive heater,1.40783,833.63955,1342.7272
Link,DE0 28 non-sequestered HVC,waste CHP,199.99723,267.04602,267.04929
Link,DE0 28 non-sequestered HVC,waste CHP CC,0.67747,0.21359,0.00472
Link,DE0 28 process emissions,process emissions,125.69553,0.04515,0.00043
Link,DE0 28 process emissions,process emissions CC,0.57004,145.82989,153.77542
Link,DE0 28 rural heat,rural water tanks charger,49.9358,593.40709,593.58211
Link,DE0 28 rural water tanks,rural water tanks discharger,49.9358,593.40709,593.58211
Link,DE0 28 solid biomass,biomass to liquid,0.08516,0.04539,0.00235
Link,DE0 28 solid biomass,biomass to liquid CC,0.06183,0.03485,0.00248
Link,DE0 28 solid biomass,rural biomass boiler,184.14609,82.37147,4e-05
Link,DE0 28 solid biomass,solid biomass,48.99777,,
Link,DE0 28 solid biomass,solid biomass for industry,181.37006,207.70499,0.0017
Link,DE0 28 solid biomass,solid biomass for industry CC,0.2352,0.18622,248.6053
Link,DE0 28 solid biomass,urban central solid biomass CHP,857.87566,499.62866,0.00353
Link,DE0 28 solid biomass,urban central solid biomass CHP CC,0.04965,0.02691,0.00227
Link,DE0 28 solid biomass,urban decentral biomass boiler,1083.15622,1124.05448,793.75787
Link,DE0 28 unsustainable bioliquids,unsustainable bioliquids,1215273.29982,401041.59998,
Link,DE0 28 urban central heat,urban central water pits charger,243.58131,794.05083,1178.04248
Link,DE0 28 urban central heat,urban central water tanks charger,3.91913,1.38052,1.0132
Link,DE0 28 urban central water pits,urban central water pits discharger,243.58131,794.05083,1178.04248
Link,DE0 28 urban central water tanks,urban central water tanks discharger,3.91913,1.38052,1.0132
Link,DE0 28 urban decentral heat,urban decentral water tanks charger,16.49132,98.96121,99.20281
Link,DE0 28 urban decentral water tanks,urban decentral water tanks discharger,16.49132,98.96121,99.20281
Link,DE0 29,DAC,0.01543,0.01201,0.00163
Link,DE0 29,H2 Electrolysis,0.05624,0.17497,0.02853
Link,DE0 29,battery charger,1.0514,29.01513,166.18515
Link,DE0 29,electricity distribution grid,1028.38686,1397.03229,1448.57397
Link,DE0 29 H2,Fischer-Tropsch,0.15266,1.44344,0.01154
Link,DE0 29 H2,H2 Fuel Cell,0.1051,0.0697,0.00466
Link,DE0 29 H2,H2 pipeline,4.91621,93.35564,102.53622
Link,DE0 29 H2,H2 turbine,0.6488,5.53936,0.16222
Link,DE0 29 H2,Sabatier,0.08601,0.08151,0.0034
Link,DE0 29 H2,methanolisation,2.64088,0.25541,0.03914
Link,DE0 29 battery,battery discharger,1.07589,29.61345,169.61201
Link,DE0 29 biogas,biogas to gas,245.0332,245.06956,0.00573
Link,DE0 29 biogas,biogas to gas CC,1.71917,0.03572,35.66921
Link,DE0 29 home battery,home battery discharger,11.74267,8.93306,4.50344
Link,DE0 29 low voltage,BEV charger,470.59809,2863.64828,4431.83463
Link,DE0 29 low voltage,electricity distribution grid,1028.38686,1397.03229,1448.57397
Link,DE0 29 low voltage,home battery charger,11.47542,8.75258,4.41246
Link,DE0 29 low voltage,rural air heat pump,0.35689,0.02547,0.00088
Link,DE0 29 low voltage,rural ground heat pump,8.25033,121.10787,121.10905
Link,DE0 29 low voltage,rural resistive heater,4.24452,313.61011,313.62304
Link,DE0 29 low voltage,urban central air heat pump,0.04134,0.02601,0.00255
Link,DE0 29 low voltage,urban central resistive heater,1.99465,37.42381,197.97107
Link,DE0 29 low voltage,urban decentral air heat pump,0.03725,0.02986,0.00083
Link,DE0 29 low voltage,urban decentral resistive heater,1.4063,0.42603,0.01409
Link,DE0 29 non-sequestered HVC,waste CHP,66.24927,66.33096,66.25354
Link,DE0 29 non-sequestered HVC,waste CHP CC,0.56845,0.08052,1.3004
Link,DE0 29 process emissions,process emissions,78.15592,0.04919,0.00042
Link,DE0 29 process emissions,process emissions CC,0.50336,89.69019,93.81048
Link,DE0 29 rural heat,rural water tanks charger,39.00927,338.34024,338.55668
Link,DE0 29 rural water tanks,rural water tanks discharger,39.00927,338.34024,338.55668
Link,DE0 29 solid biomass,biomass to liquid,0.11422,0.05814,0.00316
Link,DE0 29 solid biomass,biomass to liquid CC,0.08673,0.05474,123.31751
Link,DE0 29 solid biomass,rural biomass boiler,354.47953,906.18407,723.13716
Link,DE0 29 solid biomass,solid biomass for industry,55.74203,58.04671,0.00157
Link,DE0 29 solid biomass,solid biomass for industry CC,0.30098,0.4377,63.42025
Link,DE0 29 solid biomass,urban central solid biomass CHP,292.29938,164.88612,0.00375
Link,DE0 29 solid biomass,urban central solid biomass CHP CC,0.06038,0.02519,0.00273
